listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,precio_solo_cochera,precio_solo_m2_banos,precio_solo_ingreso,precio_solo_estado,precio_solo_tipo,precio_solo_barrio,precio_solo_cp,precio_solo_mes,precio_solo_antiguedad,precio_solo_id
962442,True,25,2,35475,excelente,PH,barrio_04,1029,12,2005,299598,82977,128015,144012,181990,52616,2408,70191,53945,54184,60928
127320,True,57,3,26217,muy bueno,casa,barrio_24,1004,4,2001,349098,77559,199826,143187,101732,72316,52134,65307,72220,47786,55849
474071,True,93,1,33988,muy bueno,PH,barrio_08,1026,4,2017,386241,73361,234207,142754,103991,47768,56717,54280,67491,63347,67584
596959,True,97,1,130047,bueno,casa,barrio_56,1023,11,2000,381521,71891,248922,151484,76172,79587,48145,51029,54621,53901,61555
498631,True,154,3,25478,excelente,PH,barrio_18,1036,3,2006,590336,76749,372375,139515,179640,52974,80190,43082,72373,55539,64819
723280,False,115,3,24894,bueno,duplex,barrio_13,1004,10,1990,441498,57732,309512,142926,76290,64776,92200,67455,55474,42841,60520
679969,True,98,3,9265,muy bueno,duplex,barrio_33,1016,3,1979,384548,78300,276255,138434,110563,67379,42483,51237,66782,48123,61572
145649,True,94,3,35106,muy bueno,duplex,barrio_25,1039,11,2014,415931,67210,268701,147654,112993,64590,51271,64763,52524,58358,66672
826460,False,134,3,61421,bueno,departamento,barrio_05,1015,9,1976,384794,66099,334643,145113,77034,61744,23942,66437,55682,43610,62691
504183,True,74,2,70895,bueno,PH,barrio_48,1026,7,1994,354704,70960,211891,150131,78392,48285,73525,59624,55823,44972,58578
648358,False,90,3,39600,bueno,departamento,barrio_50,1006,6,1970,347316,62401,259959,149490,75824,65724,59260,53589,59143,44747,62228
818294,False,57,2,78016,excelente,duplex,barrio_44,1029,8,1984,354107,55585,181757,151310,176859,67020,66155,64194,48211,44573,59182
127813,True,145,3,65185,bueno,departamento,barrio_37,1011,5,1976,413246,76390,359675,145875,73262,63642,41633,47079,63709,45204,63564
840226,False,109,2,88465,regular,duplex,barrio_24,1022,5,1968,368947,57199,270229,152492,60393,75158,50164,52699,63259,46179,58998
788119,False,70,2,79813,muy bueno,departamento,barrio_32,1035,3,2008,319359,61803,220761,156473,101339,63650,45407,41360,76548,45921,59526
272454,False,91,3,127514,bueno,PH,barrio_31,1026,2,2004,335162,53094,254007,154794,77862,44300,47862,52619,68005,56299,61783
190475,True,113,2,31706,excelente,casa,barrio_09,1018,11,1999,515244,76526,287682,136110,181557,85153,42770,66621,49061,54098,51892
207301,True,86,1,12561,bueno,PH,barrio_04,1007,9,1955,245391,79771,228659,139579,72161,53446,19755,49020,47559,39290,59676
668236,True,76,3,61758,bueno,casa,barrio_15,1013,6,1967,354323,69073,233843,149297,79854,87552,33284,65283,54611,45636,55967
987658,False,72,2,67808,regular,casa,barrio_27,1033,10,1965,287534,53722,217606,148969,65386,81806,80654,63258,55738,45949,55833
594265,True,107,3,127516,bueno,departamento,barrio_09,1008,8,2000,361717,77622,279923,147062,68690,67224,36247,78987,58492,56171,56872
718635,True,82,2,101218,bueno,departamento,barrio_06,1026,8,2013,326147,78162,237230,155751,78945,56913,57193,52711,49116,52876,52823
643090,True,79,3,172194,muy bueno,PH,barrio_51,1019,2,1976,419582,83557,239511,162078,111956,48898,72802,65419,70382,44557,61874
319679,True,48,2,59628,bueno,departamento,barrio_22,1012,7,1973,283176,78207,168048,151714,72359,54390,95544,47864,47538,40552,57364
223808,True,98,3,43610,bueno,casa,barrio_35,1028,2,1989,425308,72183,267186,144008,76527,75448,89452,66338,70637,46400,58454
379495,True,89,3,11992,bueno,departamento,barrio_31,1014,9,2020,346672,76185,259012,134639,78326,57311,49765,59279,52403,66484,59946
472158,False,84,1,46466,bueno,departamento,barrio_44,1011,1,1976,305449,53479,222909,151129,70327,63212,64169,43924,68510,47199,60467
798203,True,102,3,23342,excelente,PH,barrio_44,1021,7,1969,468035,74388,274334,144846,181944,51529,61666,58702,60565,40548,59157
514106,True,121,3,43011,bueno,PH,barrio_17,1030,5,1987,431876,77456,320313,141403,80178,52049,29557,72061,59036,54625,63991
121473,True,120,2,37934,excelente,casa,barrio_50,1034,2,2015,550230,75050,294578,144422,182291,79560,66577,43984,62053,61053,59198
531388,True,114,3,52965,bueno,PH,barrio_22,1025,6,2001,431605,78120,313225,145474,73726,51723,88422,64168,59330,49105,62690
995516,False,87,3,33595,regular,PH,barrio_50,1026,3,1986,322311,56528,252446,141864,60605,50952,65706,52435,70360,51171,61236
721688,True,75,2,76728,bueno,duplex,barrio_24,1031,3,2001,348455,75437,212979,152298,74067,71966,52804,58031,64059,54595,63118
679391,False,58,2,4111,regular,PH,barrio_06,1010,11,1951,185500,57393,191705,122597,63222,45798,61935,47429,51144,36400,55915
525962,False,74,3,42277,muy bueno,duplex,barrio_45,1010,5,2003,369130,58336,228448,137187,104925,72137,61944,40163,64162,51155,60099
480389,False,96,1,95034,bueno,casa,barrio_01,1019,5,1956,342176,54723,241124,141022,77081,82020,36325,57698,60171,36356,55493
987028,False,67,2,162111,bueno,PH,barrio_46,1025,1,1977,343818,60346,210422,153913,69319,52139,83233,63649,65263,44272,52414
419205,True,98,3,65223,muy bueno,casa,barrio_02,1025,4,1974,457355,74888,269639,150165,100291,83130,75952,64890,68330,48774,66010
489031,False,61,3,139791,muy bueno,casa,barrio_12,1006,5,1999,361381,58781,203819,156735,107393,84394,54771,58628,74780,55622,55082
366229,True,37,1,41571,excelente,duplex,barrio_36,1031,9,1967,337794,79422,135762,145260,180354,67062,59029,64151,47687,44763,54683
609641,False,124,1,36399,excelente,departamento,barrio_56,1014,2,1966,481587,59959,297700,149404,173640,65321,48898,61412,64834,42401,63113
661809,True,78,2,55466,muy bueno,PH,barrio_24,1035,12,2012,353404,74777,226117,149659,100643,47759,47942,45895,60430,53642,58871
457031,True,66,3,36223,muy bueno,PH,barrio_07,1028,2,1983,351307,74880,211798,142389,113753,51558,58942,59428,73268,40443,62221
858228,True,57,2,19421,muy bueno,PH,barrio_13,1039,8,2002,315357,76901,186326,137144,112524,55150,91641,50449,56640,53151,60407
112425,False,110,1,24048,bueno,casa,barrio_53,1025,1,1991,373119,57455,272025,147189,71572,82663,52696,69551,67153,55296,61129
368997,False,143,1,14917,muy bueno,casa,barrio_43,1021,10,1994,451201,60072,333626,139875,111760,77417,64404,54735,55219,49444,58410
999892,True,81,2,55420,regular,casa,barrio_06,1007,9,1998,338163,82148,228458,143688,65094,79422,64042,45395,43332,56004,54463
454880,True,87,2,36648,muy bueno,duplex,barrio_23,1015,11,1997,399763,74108,240669,138953,106054,68613,52666,71421,49660,49702,53944
489287,True,133,1,27222,excelente,casa,barrio_15,1034,12,2014,489346,67834,312483,140519,182370,73491,37152,47957,62891,52640,62044
942876,False,32,2,23078,regular,PH,barrio_10,1015,11,2005,231699,54045,138217,138449,67313,48754,83280,69037,56385,52714,59701
836031,True,164,2,54396,muy bueno,departamento,barrio_50,1002,8,1971,514494,76818,377893,144221,103247,56389,63892,63730,49287,43052,64588
947925,True,181,1,67803,excelente,casa,barrio_37,1009,11,1962,608063,69868,392317,146150,182415,83412,38504,58132,55217,39811,60590
645153,False,25,1,14700,bueno,departamento,barrio_10,1023,2,2010,232705,63884,112039,131486,80015,71843,88914,61909,71958,55087,59218
729984,False,92,2,12963,bueno,casa,barrio_39,1025,8,1976,340999,54495,253395,131793,73950,81147,79090,66423,57159,43256,65298
808133,False,70,3,77933,excelente,casa,barrio_24,1039,12,1972,416714,60230,229687,150139,177810,81125,46826,54675,64377,37232,54506
874510,False,86,3,12087,excelente,casa,barrio_03,1037,5,1957,466740,59424,254011,137891,177004,80713,76224,47107,67574,36358,66711
842834,False,80,2,56274,regular,duplex,barrio_26,1021,12,1989,295495,63584,223361,146355,52846,72677,74348,53124,53310,40791,59733
455427,True,123,1,132393,bueno,PH,barrio_11,1022,7,1986,373014,85564,291382,154645,74901,54148,79874,55176,53612,50084,63946
397568,True,91,3,132639,muy bueno,duplex,barrio_14,1032,6,2008,429539,73959,265527,148429,109354,75712,73632,58964,61048,63093,60884
158471,False,63,3,65532,bueno,departamento,barrio_52,1001,4,2003,281173,67930,210727,148106,76822,52368,25308,53684,70565,53620,57904
828298,True,89,1,64026,bueno,casa,barrio_42,1023,2,2001,325880,69303,229160,141877,71514,79146,43060,59658,73712,43488,63667
716323,False,113,2,220031,regular,PH,barrio_08,1018,11,1988,400746,63955,281520,164613,60941,58370,60294,67099,60148,54343,58134
564297,True,54,1,5611,bueno,duplex,barrio_51,1031,9,2011,291630,72276,167045,127264,77934,66340,77966,60500,45803,59131,61104
887660,True,37,3,25048,muy bueno,PH,barrio_34,1032,5,2019,309609,76035,164040,143132,99987,47553,74561,55466,66961,52669,60731
638946,True,165,3,71596,muy bueno,casa,barrio_52,1026,12,2007,564483,77577,392998,150141,102479,78033,26491,51917,48989,51172,66961
523225,False,73,1,27727,muy bueno,departamento,barrio_44,1026,3,1974,298804,61667,212405,142142,104573,59601,58066,56529,65050,46466,53142
699910,False,90,3,97912,muy bueno,duplex,barrio_20,1027,10,1969,404221,54109,268909,149431,105467,72374,61864,63416,52716,41281,56750
899511,True,81,2,35190,bueno,PH,barrio_32,1023,6,1950,308681,74619,230329,131215,78091,51731,46936,63418,55112,25823,58356
735471,True,114,2,40352,bueno,duplex,barrio_31,1009,8,2020,412843,74415,288213,143566,71871,66660,45624,58320,57251,57336,64539
694150,True,157,1,29151,regular,PH,barrio_43,1011,1,2002,420669,77439,352159,146810,58055,50599,64493,41180,60972,49229,69343
976011,True,115,3,23909,bueno,casa,barrio_14,1029,8,2016,449090,71015,304014,142807,76049,84110,71470,70698,53873,58553,58513
511441,True,42,2,23443,bueno,duplex,barrio_19,1024,9,2005,264440,75316,163851,132526,79305,69557,57034,43975,56942,56442,52379
122235,False,47,3,45113,bueno,duplex,barrio_14,1009,12,1980,314197,59433,175770,153650,80665,62660,75033,58508,63804,44902,64234
894447,True,81,1,19543,regular,PH,barrio_17,1035,5,1960,259823,72732,215915,133739,61407,47385,35559,43907,62157,43391,55043
280763,True,86,2,77852,bueno,duplex,barrio_09,1039,1,1953,330393,76921,229165,148010,71053,67695,34659,55047,62585,42182,56502
653619,True,35,1,61242,muy bueno,casa,barrio_02,1025,1,2006,309189,75735,133889,142278,110777,75299,78823,59353,63735,51930,59909
728807,True,124,3,87512,muy bueno,duplex,barrio_56,1009,2,1971,471158,72839,317819,154609,104852,68744,52201,54992,75974,46240,51041
349576,True,57,2,14719,excelente,casa,barrio_04,1037,4,1976,345201,77625,183793,133011,171251,78455,11482,52964,70581,48510,55526
147966,False,147,3,9325,muy bueno,duplex,barrio_53,1009,10,2009,448798,65548,355458,133295,109185,79203,48654,53503,51038,59603,57627
976041,False,159,1,36194,muy bueno,casa,barrio_00,1017,3,1984,500061,62903,358706,139753,97934,85258,78165,58722,67847,50131,59193
742579,False,86,3,369180,regular,PH,barrio_46,1034,2,2017,355709,62622,258307,163429,66461,52225,80490,39305,69678,51729,63033
739305,True,110,1,100004,muy bueno,duplex,barrio_19,1020,1,1988,456896,77385,278026,149215,109789,72120,70257,60646,63753,46174,59109
711644,False,52,2,23305,regular,casa,barrio_31,1009,5,2009,273643,63065,182108,141145,64735,82433,47478,48895,67283,50793,58948
769728,False,117,1,51001,bueno,casa,barrio_16,1003,8,1958,424906,57383,281455,142073,84437,80624,65610,62718,52524,43469,66813
568682,False,78,1,64995,bueno,duplex,barrio_29,1014,4,1978,325825,72231,209722,152895,69025,72224,73578,55619,68374,42245,65905
307207,False,57,2,12152,bueno,casa,barrio_27,1026,6,1963,278225,59190,191857,132786,77794,75688,67970,55168,52829,45442,56125
338140,True,85,1,108630,bueno,PH,barrio_31,1028,3,1954,328773,70441,221227,147852,75261,52371,49653,72358,65070,45952,57248
481797,False,79,2,31763,muy bueno,duplex,barrio_23,1008,10,2020,374498,62848,228675,148561,101203,70289,55595,64919,62510,61087,51817
588481,False,84,3,33774,muy bueno,PH,barrio_32,1006,1,1986,329739,60704,247168,138071,109426,50218,51711,60656,69278,49809,63287
962368,False,128,1,37013,muy bueno,departamento,barrio_49,1028,3,1975,412682,62525,304817,146691,103448,64571,56957,69500,74068,46975,56113
189017,False,68,3,90729,muy bueno,departamento,barrio_26,1006,7,1976,344255,63983,215160,153947,108384,66160,69147,50219,61539,45446,61749
408369,False,156,1,19848,bueno,PH,barrio_21,1002,11,1967,391476,56059,353143,141337,79195,52089,44472,57506,46299,44649,58694
537751,True,49,1,9269,regular,PH,barrio_07,1019,5,1958,231264,74378,155267,130759,64107,50949,48041,49699,64106,37545,61018
620581,False,152,2,47022,muy bueno,PH,barrio_21,1022,1,2014,447564,56772,358228,150469,105692,54739,43282,59134,68575,56793,57219
170542,False,59,2,7080,bueno,casa,barrio_07,1009,7,1957,257825,58913,191609,137354,71752,75341,51700,51900,59970,36521,59132
764006,False,95,2,28542,bueno,PH,barrio_10,1008,4,1977,361469,69380,255693,145778,76170,50589,82342,65984,64069,46662,60410
139800,False,78,1,93854,bueno,PH,barrio_57,1009,4,1960,345975,59284,214227,149224,75293,51919,94607,55218,65580,42098,61634
802501,True,83,2,57715,excelente,PH,barrio_05,1013,12,2016,416144,80071,231104,151113,175443,55368,30782,60839,60595,50620,50157
749701,True,123,1,83607,muy bueno,casa,barrio_28,1000,12,1964,428257,74152,283823,153420,109522,75675,67389,26868,59080,37623,56779
122669,True,147,1,59652,bueno,PH,barrio_50,1000,4,1977,399695,73234,329618,147209,80715,49114,67040,39407,70624,41708,66169
378448,False,137,3,249763,muy bueno,PH,barrio_57,1014,8,2003,507483,60617,344298,154967,105352,45722,94771,64446,53633,52818,59426
790076,False,81,1,22684,bueno,casa,barrio_08,1000,7,1990,290606,65959,215763,138924,75067,85144,58252,35764,56745,46391,49413
204540,False,101,2,49936,bueno,duplex,barrio_09,1012,12,1977,291949,68309,265076,155597,74210,68493,43540,51422,59038,50960,59326
304880,False,68,2,25578,bueno,PH,barrio_22,1023,12,1990,317293,60882,206514,137951,73276,52216,93752,54113,58595,41493,58110
627598,False,60,1,78076,bueno,departamento,barrio_33,1001,5,1981,248898,67933,181129,154911,79199,58724,42007,52717,68990,44210,60868
285554,True,55,3,34570,muy bueno,PH,barrio_57,1024,1,1970,325438,77132,198982,143770,106375,51565,101690,45828,60119,39405,70854
637512,False,80,2,143642,regular,PH,barrio_12,1024,1,1992,295552,63593,229485,155521,54193,46924,62439,49185,63616,59814,54151
311231,False,104,3,23750,muy bueno,PH,barrio_09,1022,1,1975,337153,59501,286420,141484,103808,51466,41786,62752,64160,47744,61387
993215,False,28,2,111938,bueno,departamento,barrio_15,1025,10,2018,234908,64856,138163,146512,68501,62856,38886,70695,54840,67697,62488
745702,False,93,3,58367,muy bueno,duplex,barrio_52,1032,9,1982,362538,60701,268847,151985,104489,65859,23613,45759,47182,44977,61722
563446,False,148,3,35385,muy bueno,duplex,barrio_01,1002,10,2003,492094,67818,367210,134555,103658,61953,30447,57353,45811,55859,56788
415346,True,134,1,56047,muy bueno,casa,barrio_22,1006,2,1966,520353,77113,312001,145733,110370,76441,90696,59064,63952,39752,59205
101015,False,75,3,44757,muy bueno,PH,barrio_07,1012,1,1995,308091,62536,235509,142628,110754,48380,54214,50789,73471,45877,52698
130968,True,46,3,48280,excelente,casa,barrio_09,1027,3,1989,375719,82824,179177,150153,179990,84539,39638,55287,62444,45296,58474
656319,True,111,2,30776,bueno,departamento,barrio_55,1034,8,2002,342058,82349,284562,140756,74869,57975,41452,42687,57658,51933,51646
300784,True,25,1,20717,muy bueno,duplex,barrio_00,1036,1,1982,236689,76562,120687,141888,104738,70153,66376,42212,72635,46455,61509
418795,True,134,2,27776,muy bueno,casa,barrio_19,1023,8,2001,440028,79786,324719,144245,104070,79093,62421,50168,52782,52767,63539
402288,True,88,3,9447,bueno,departamento,barrio_54,1016,11,1954,306426,79721,249291,121779,81394,69100,54674,52563,50205,47245,62006
981245,False,159,2,71222,bueno,casa,barrio_36,1016,2,1999,502098,54946,369069,141868,76455,81366,60462,50732,70425,55209,58906
983642,True,35,1,13519,bueno,PH,barrio_04,1002,9,2003,168262,82009,135085,135343,63887,52331,10468,60445,48786,60454,61327
734300,True,127,2,30512,bueno,departamento,barrio_27,1018,7,1985,424841,72113,317032,144351,72633,60049,67627,68574,56098,46325,62280
285855,True,91,3,60988,bueno,PH,barrio_58,1020,12,1952,328990,74688,257798,149826,77563,55478,36304,66758,51017,38080,59277
413122,True,83,1,71077,bueno,duplex,barrio_24,1008,3,1990,347401,83187,228234,149239,78178,65531,50554,72852,63726,49558,55379
285128,False,47,2,8780,muy bueno,PH,barrio_31,1030,3,2005,278129,65647,169088,128706,102477,47638,43295,73248,72124,58268,57461
393571,True,116,1,33743,bueno,PH,barrio_31,1032,1,1982,377767,73625,283514,144958,75447,43902,53107,51260,65768,48565,53085
640986,True,119,3,52459,muy bueno,casa,barrio_39,1012,9,1956,455875,79301,306133,152081,103152,75225,72932,51437,53627,36960,57038
913528,False,157,3,37859,bueno,casa,barrio_11,1036,11,1978,458732,60976,375575,150240,84053,81343,80680,44367,55911,45663,61413
390883,False,130,3,106432,muy bueno,duplex,barrio_50,1004,1,2020,532441,64425,336770,150342,103542,71518,68861,65985,68339,71128,63869
943769,False,74,2,18818,regular,duplex,barrio_59,1036,6,1969,299633,64626,216982,139370,64095,74950,82742,46640,61141,40917,59191
745801,False,60,1,7050,bueno,PH,barrio_08,1030,9,1987,244012,56223,177852,127161,80809,51595,58810,73444,51019,41649,65456
970776,True,47,2,69443,regular,departamento,barrio_49,1008,10,1975,239458,83110,168101,151187,58968,62722,63218,68706,49499,49765,60834
587838,False,147,3,23631,muy bueno,casa,barrio_49,1026,12,2000,502731,63533,366353,138302,108045,75083,60120,54127,62289,48703,61735
327232,True,68,1,8894,bueno,duplex,barrio_44,1012,9,1980,264106,71943,199518,132351,70448,74472,59218,46664,57828,46691,57394
617336,True,147,1,31990,excelente,duplex,barrio_22,1031,12,1977,550812,67989,332901,139079,181178,72227,92130,62474,54217,44865,53273
915557,True,113,3,97192,bueno,casa,barrio_28,1006,12,1991,477010,79191,302139,146394,74737,75638,65274,54152,64358,49378,63828
830617,False,107,2,13219,muy bueno,PH,barrio_50,1009,12,1990,382376,64121,273321,137405,106225,50327,66817,56270,57438,56253,62267
688498,True,84,1,235342,bueno,PH,barrio_09,1012,6,1985,303712,73416,221734,156031,81732,55271,43603,49916,54575,46496,58258
257350,True,118,1,18577,muy bueno,departamento,barrio_49,1007,5,1968,400419,73611,293215,134532,105002,65173,58661,50173,64043,43475,61700
473955,True,94,2,38933,bueno,duplex,barrio_55,1013,6,1957,322146,78037,250509,146557,76667,71021,40856,64224,58311,46015,60568
439568,False,82,2,13694,bueno,casa,barrio_40,1024,12,1999,324526,63531,235154,139533,77162,78797,79316,48316,60260,45915,48555
731682,True,119,3,37545,bueno,departamento,barrio_20,1025,4,1974,399090,73230,309698,143752,75789,60416,59410,67057,63074,40709,61900
254154,True,90,3,32630,regular,casa,barrio_33,1022,10,1993,322036,73733,262408,143023,58399,81308,43907,56521,52696,55394,65070
862239,True,67,2,11030,regular,PH,barrio_03,1007,8,1976,323349,72302,203508,136195,58186,50070,84774,52180,55532,51366,55859
885248,False,116,2,348245,excelente,PH,barrio_55,1008,1,2010,476504,64232,294487,159547,185673,55378,36929,66022,63260,56947,62950
337873,True,93,3,24434,bueno,duplex,barrio_20,1036,6,2000,352420,78273,270302,144370,71262,69776,58923,47018,62855,52288,64192
465948,False,112,3,24451,regular,PH,barrio_03,1010,3,1978,388941,68121,294357,142361,54797,48580,83428,46446,63479,43289,68461
490647,True,79,1,78844,excelente,casa,barrio_47,1004,9,1973,418493,78140,211668,155735,178458,82820,60697,65164,55372,41276,65062
363999,True,53,3,155035,regular,departamento,barrio_39,1018,6,2003,366953,72618,190979,154151,56089,62498,80038,65586,58322,49929,57522
247369,True,156,3,89424,bueno,casa,barrio_37,1000,5,1950,449231,81686,374125,150315,79923,78001,33817,27562,60529,44555,52025
443611,True,149,1,13892,muy bueno,PH,barrio_03,1013,1,1954,473931,77613,339607,135880,98405,45491,87603,67270,63327,38697,54623
539822,True,126,3,43093,excelente,PH,barrio_45,1034,2,1955,510280,75498,326977,144405,178250,50162,66471,45996,65491,37758,62362
416241,True,81,1,8062,muy bueno,duplex,barrio_38,1010,10,1974,293391,87364,218528,122655,104907,67536,38252,42717,53312,40543,60721
353308,False,84,2,74710,bueno,departamento,barrio_47,1028,11,1985,333158,54671,236059,149927,78331,60787,62445,69245,58054,49519,55874
746996,True,143,2,9817,excelente,departamento,barrio_49,1019,4,1970,532361,78011,346148,133901,183828,67835,62018,59822,62378,43241,61123
210989,True,83,3,19100,regular,casa,barrio_12,1014,10,1963,364847,77005,245010,143158,57178,86507,58343,57798,48983,42024,58733
752712,True,73,3,36223,excelente,departamento,barrio_12,1026,7,1972,404722,77509,227423,139639,181103,54363,61216,49828,51090,42863,59247
812177,True,161,2,51845,muy bueno,departamento,barrio_55,1023,5,1985,500647,74553,371265,146593,96561,49628,46412,55597,68182,49235,58004
518303,True,93,2,29474,excelente,duplex,barrio_31,1012,6,1971,443118,79695,250131,141021,178300,74953,40548,44168,54125,50147,62362
729882,True,157,3,122427,bueno,duplex,barrio_26,1008,9,1990,524505,75952,379063,153454,76108,64526,79591,72124,47594,57111,61137
793943,True,46,3,64770,regular,casa,barrio_17,1036,11,1977,246202,81503,179526,149388,56057,79665,36792,52468,57848,46032,58732
536109,True,113,3,60826,muy bueno,departamento,barrio_38,1006,6,2016,383960,78151,298931,150435,103638,63353,34918,57763,62631,63578,54598
278690,False,167,3,13582,bueno,PH,barrio_45,1038,5,2020,500618,63099,396195,132811,77416,51731,59596,68213,65985,54216,55347
397791,False,96,3,141421,bueno,departamento,barrio_00,1018,10,1996,368148,61099,264476,149220,79418,61077,65988,66311,54369,51054,54607
374085,False,86,3,19102,excelente,casa,barrio_33,1039,7,1989,413226,58699,257523,138267,177978,81394,39053,50334,58593,47364,57718
918914,True,54,3,145806,muy bueno,duplex,barrio_59,1014,5,1952,345658,73133,195872,155790,97213,66885,83384,54976,77775,30955,62723
966817,False,133,1,183094,bueno,PH,barrio_16,1022,6,1994,414369,60904,313807,156793,78691,47313,69070,53217,64208,48239,67889
847090,True,68,2,54728,bueno,PH,barrio_16,1024,7,1977,317304,76341,202172,149320,75039,50538,72456,47236,59408,43774,55101
696093,True,92,1,82918,regular,departamento,barrio_52,1013,2,1970,291621,71816,241770,154402,52894,62319,29859,64800,64130,46673,52218
860594,False,52,2,3083,bueno,duplex,barrio_03,1008,1,2006,295043,60501,181625,117413,71998,68636,86025,73985,72184,55509,58516
821461,True,149,2,31070,regular,casa,barrio_23,1020,8,1952,445028,71369,360827,138421,61817,74775,54573,63569,57331,36914,60266
204145,True,135,1,87705,muy bueno,departamento,barrio_27,1026,3,1968,471412,85111,309486,157569,100322,65168,63239,50183,75266,48648,59373
339628,False,94,3,76085,muy bueno,duplex,barrio_47,1010,7,2004,377707,61403,270026,141575,102503,71334,64480,44831,58998,49120,60099
825227,False,55,3,13687,bueno,duplex,barrio_07,1030,10,2015,309991,54417,193595,136625,76831,76119,56397,70076,48081,56926,52827
528706,True,149,2,28711,bueno,departamento,barrio_26,1025,3,1986,438646,74861,351556,141432,75445,55589,72073,59207,63967,51891,65063
993794,True,82,3,4774,muy bueno,PH,barrio_09,1006,5,1987,318996,69243,246818,133708,105889,53777,36611,54214,69314,48927,62021
397333,True,56,1,50534,muy bueno,casa,barrio_47,1037,12,2018,350856,70274,169689,138281,112401,77985,64078,45832,66350,52027,59820
306402,False,33,2,8049,excelente,casa,barrio_37,1001,1,1956,289594,58041,147134,138600,172760,78928,36615,56833,63032,42580,63253
308954,True,72,1,89714,bueno,departamento,barrio_29,1026,10,1984,325637,69958,202688,153269,75486,60406,67651,50824,45381,45770,61465
455724,True,44,1,93543,muy bueno,duplex,barrio_23,1017,3,1967,296626,73045,149104,148948,103030,69565,58795,63513,67638,39723,64089
440745,True,73,1,24847,bueno,PH,barrio_09,1026,11,1983,253108,76608,203233,142446,79655,48590,40801,47192,61286,46535,60254
730180,False,121,2,55106,bueno,departamento,barrio_55,1030,5,2014,386584,55432,300027,144257,70849,53964,40779,71989,71664,55775,58678
236550,False,82,2,30526,excelente,departamento,barrio_38,1027,1,1992,405400,58032,229815,144612,182863,60655,37274,63178,67432,52425,54911
446073,True,107,3,44070,bueno,casa,barrio_19,1026,9,2020,390087,70105,286898,143836,77173,81252,58970,57531,50919,63718,62628
275242,False,70,2,14504,bueno,departamento,barrio_24,1033,2,1985,291781,57711,209852,135715,73765,68056,59019,54857,70556,45115,63745
202974,True,97,3,59754,bueno,casa,barrio_43,1028,5,2011,427543,80015,266746,147436,75641,78844,70147,68333,69696,57848,60605
737229,False,162,2,9770,bueno,casa,barrio_43,1032,7,1962,474804,50308,381500,131245,67384,75634,73002,55579,53116,35881,61973
746852,True,83,1,8401,bueno,PH,barrio_27,1016,9,1972,301712,73676,223410,134105,80096,51535,70656,55390,52761,38203,57182
417928,True,108,1,32940,muy bueno,casa,barrio_18,1008,6,1969,451915,73688,265267,141642,99179,77553,75350,68095,63187,45415,59806
840586,True,40,1,30669,bueno,casa,barrio_39,1009,11,2004,288285,83129,143151,137382,71708,78366,77915,50823,55035,48925,59429
528993,False,148,2,45154,bueno,PH,barrio_39,1024,6,1986,423779,64289,355304,149345,79042,47321,73566,45492,59732,43086,61835
812054,False,78,2,21599,excelente,departamento,barrio_35,1021,5,1965,422219,67460,221055,137930,178191,58512,84412,52772,61845,40007,58199
492567,False,132,3,164153,bueno,departamento,barrio_04,1003,5,1962,358988,65210,339736,162849,69590,58817,7987,60410,63286,47422,66354
153944,True,91,1,41294,excelente,casa,barrio_28,1008,10,1977,462453,70763,242868,137191,175276,77399,74254,74367,50514,42962,57373
840184,True,116,1,43753,bueno,casa,barrio_36,1038,8,1960,412805,76071,270473,150098,71458,83396,54716,71096,52321,36053,59372
483299,True,118,3,42522,muy bueno,departamento,barrio_57,1029,2,1999,521070,75048,312303,144266,114873,62352,101975,65503,64262,53045,65234
957611,True,79,1,81010,bueno,PH,barrio_31,1030,10,2010,327115,74640,220578,148836,75331,49518,57614,67305,51957,46220,60078
750807,True,133,2,57573,muy bueno,departamento,barrio_20,1007,5,2018,440786,76509,325507,153316,100665,66214,56707,48120,67273,61255,62624
243268,False,68,1,51721,regular,PH,barrio_33,1002,5,1966,245290,64495,197716,149235,60366,56262,41072,56603,65281,39627,52362
414317,False,122,2,65433,excelente,PH,barrio_10,1011,2,1981,518833,62271,306067,152278,182936,55175,88432,42895,68724,44967,56958
893461,False,81,3,8436,bueno,departamento,barrio_05,1034,12,1985,234727,62121,248609,141381,70769,52622,25638,47346,62836,48911,51325
211290,True,107,1,8695,muy bueno,departamento,barrio_40,1020,1,1985,395657,71015,262985,138758,101777,60704,75700,71202,66536,50691,55251
245345,True,79,2,34172,bueno,departamento,barrio_59,1031,12,1982,328635,75066,223905,150398,74234,66264,92131,58910,56576,49738,59141
729442,True,97,2,31004,regular,casa,barrio_50,1019,1,1965,389189,72135,258443,135569,61174,79501,64530,52312,67347,39270,64414
569162,True,57,3,57748,bueno,PH,barrio_35,1019,7,1957,320607,75104,206183,146958,73500,50062,86425,51339,56286,39931,57611
301726,False,104,3,36902,bueno,PH,barrio_02,1024,2,1978,379386,62094,281428,151072,75970,52260,82973,43903,71229,53157,55213
291391,False,97,1,57843,bueno,departamento,barrio_59,1038,6,1956,368506,59463,243020,149031,68731,63426,84304,71711,65912,38338,61977
