ListingId,LotArea,OverallQual,OverallCond,TotalBsmtSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,YearBuilt,LotFrontage,MonthSold,State,District,HouseStyle,CentralAir,SaleCondition,SalePrice
124922,11700,7,7,1240,1,1,4,8,1,864,1940,68,9,AZ,Copper Ridge,1Story,N,Normal,267300
369836,10593,7,5,1720,2,0,3,7,1,527,1973,72,1,CA,Northgate,Townhouse,N,Normal,301700
483837,8405,4,3,0,2,0,4,9,0,240,1931,63,7,TX,Kestrel Point,2Story,Y,Partial,119300
803354,8800,4,7,576,1,0,3,7,0,0,1948,71,9,IN,Underhill,Ranch,N,Family,80300
303251,7750,7,5,660,2,1,3,6,0,400,1999,65,7,NY,Harborview,SplitLevel,Y,Normal,304000
484347,9236,6,5,1479,2,0,3,6,0,576,1962,72,5,TX,Kestrel Point,Ranch,Y,Normal,154300
228969,10240,8,5,1030,2,1,3,8,1,878,1969,70,6,FL,Stonegate,Townhouse,Y,Normal,285800
560461,7930,6,8,1026,1,0,3,5,0,440,1938,68,5,IN,Willowbrook,1Story,Y,Normal,171700
772074,3230,6,5,729,2,1,3,6,0,440,1951,,9,NY,Juniper Hill,1Story,Y,Normal,251600
782878,10769,8,5,866,2,1,3,7,0,578,1974,69,5,IN,Willowbrook,Ranch,Y,Normal,208100
857898,11616,6,5,672,2,1,3,6,1,440,1929,,9,TX,Kestrel Point,2Story,Y,Family,121000
708504,2280,7,5,744,2,1,3,6,0,440,1948,26,8,TX,Jamestown,SplitLevel,Y,Normal,135600
453637,12257,8,5,1318,2,1,4,9,1,752,1997,77,3,CA,Fairview,Townhouse,Y,Normal,636300
950442,9100,6,6,864,1,0,2,5,0,300,1963,52,3,FL,Stonegate,Loft,N,Normal,140400
798813,6911,5,5,1145,1,0,2,5,0,440,1952,62,8,CA,Fairview,1Story,Y,Normal,317800
196870,8640,7,5,756,2,1,3,7,0,614,1973,57,3,NY,Maplewood,Loft,Y,Normal,318300
881330,9430,8,5,1252,2,1,3,8,1,856,1955,67,6,NY,Lakeshore,1Story,N,Normal,401600
386501,9549,8,5,1494,1,1,2,6,1,481,1979,,7,AZ,Copper Ridge,SplitLevel,Y,Normal,238300
376924,14587,9,5,1498,2,0,2,6,1,592,1971,83,3,NY,Ironbridge,1Story,Y,Family,373600
325407,10421,7,5,980,2,1,3,7,1,496,1957,73,5,MA,Riverton,2Story,Y,Abnorml,237000
565006,12508,6,7,983,2,0,4,7,0,423,1941,78,8,TX,Kestrel Point,1Story,Y,Normal,180800
502549,9100,7,5,1860,2,0,3,8,1,484,1961,76,1,MA,Quarry Bend,Ranch,Y,Normal,317200
616714,53504,8,5,1650,3,1,4,12,1,841,1951,165,9,AZ,Copper Ridge,2Story,Y,Normal,435400
891758,7252,5,5,858,1,0,2,5,0,576,1924,66,4,IL,Millbrook,2Story,N,Normal,113700
656988,8877,4,5,836,1,0,2,6,0,396,1947,,12,CA,Greenfield,2Story,N,Normal,184600
549842,7819,6,5,1029,1,0,3,6,1,672,1940,68,12,CA,Northgate,Ranch,N,Normal,229700
419760,10150,5,5,912,1,0,2,5,0,275,1927,54,6,TX,Ivy Ridge,1Story,N,Normal,115300
321583,14226,8,5,1935,2,0,3,9,1,895,1951,95,12,CA,Fairview,2Story,Y,Normal,572800
855807,4500,6,5,1204,2,0,2,5,0,412,1939,66,7,IL,Larkspur,2Story,Y,Normal,204500
866353,11210,7,5,1614,2,0,3,7,0,865,1957,,5,NC,Trellis Park,Loft,Y,Alloca,227100
240556,13350,5,5,864,1,0,3,5,1,440,1942,82,4,OH,Norwood,Townhouse,Y,Normal,127200
136125,8400,5,5,0,2,0,4,10,2,630,1933,59,1,IL,Inglewood,Ranch,Y,Normal,133400
720350,10530,6,5,975,1,0,2,4,0,504,1929,67,9,FL,Newhaven,2Story,Y,Normal,157800
895262,7875,7,5,1237,2,0,3,6,1,402,1929,,6,OH,Norwood,Townhouse,N,Normal,161900
396225,7153,6,5,761,2,1,3,7,0,484,1943,67,8,NC,Trellis Park,2Story,N,Normal,148200
484503,16285,7,5,1413,2,0,3,6,0,605,1946,80,8,MA,Oakridge,SplitLevel,Y,Normal,247200
517754,9101,5,6,1097,1,0,1,4,1,602,1972,75,11,OH,Marbleton,SplitLevel,Y,Normal,112700
647606,6300,6,6,742,2,0,3,9,1,0,1947,51,6,MA,Oakridge,1Story,N,Normal,161300
686965,9790,6,5,1372,2,0,3,7,1,457,1949,76,11,FL,Orchard Bay,Townhouse,N,Alloca,148400
391061,10800,5,6,686,2,0,4,7,0,416,1956,73,6,NC,Valley Forge,Loft,Y,Normal,189600
403933,10142,7,5,956,2,1,4,8,0,618,1947,68,11,NY,Ironbridge,1Story,Y,Normal,267300
144115,6000,4,7,901,1,0,2,4,0,281,1924,48,8,IN,Zephyr Cove,Ranch,Y,Normal,96600
989894,12205,6,8,832,2,1,5,9,0,444,1924,97,10,NC,Valley Forge,Townhouse,Y,Normal,183400
311556,3182,7,5,1145,2,0,2,5,1,397,1927,54,6,TX,Highpoint,2Story,Y,Abnorml,153400
303874,11333,6,5,1029,1,0,3,5,2,539,1961,83,8,AZ,Birchwood,2Story,N,Normal,180100
637684,9920,7,5,1117,2,1,3,8,1,455,1925,79,3,MA,Quarry Bend,Ranch,N,Normal,272100
545497,9158,8,5,1496,2,0,3,7,0,474,1982,79,10,WA,Vinehill,2Story,Y,Normal,287700
701978,10832,7,5,712,2,1,3,7,1,409,1946,81,12,FL,Stonegate,2Story,Y,Normal,193600
210447,8400,6,6,650,2,1,3,7,1,476,1956,58,5,TX,Highpoint,Ranch,Y,Normal,175300
543933,8197,6,5,660,1,1,3,7,1,528,1937,55,7,IL,Hazelton,Townhouse,Y,Normal,133400
965256,7677,5,5,773,1,0,2,4,0,240,1935,73,9,OH,Overlook,2Story,Y,Normal,127100
998622,13518,9,5,1926,3,1,4,11,2,820,1964,,5,IL,Kenwood,SplitLevel,Y,Normal,410200
146902,7200,5,7,731,1,1,3,7,2,240,1940,65,2,TX,Lindenwood,SplitLevel,N,Normal,132600
493074,12798,6,5,616,2,1,4,8,0,603,1940,93,4,FL,Redstone,2Story,N,Normal,203600
568645,4800,4,7,1196,1,0,2,5,0,440,1951,62,4,MA,Quarry Bend,2Story,Y,Partial,223100
432349,8199,7,5,728,2,1,3,7,1,410,1970,66,4,IN,Tanglewood,Townhouse,Y,Normal,160200
268166,13891,9,5,1734,3,1,4,12,1,1020,1959,87,7,WA,Ashcroft,1Story,N,Normal,478600
143532,9000,5,5,936,1,0,2,5,0,286,1931,,11,NC,Xavier Park,SplitLevel,Y,Normal,127700
509474,12274,7,5,1417,2,0,3,6,0,554,1958,98,7,AZ,Fernwood,1Story,Y,Normal,215400
545738,9750,5,5,980,2,0,3,6,0,384,1910,85,8,CA,Greenfield,SplitLevel,Y,Normal,225000
462775,21384,5,6,1324,1,1,3,6,1,528,1937,106,2,CA,Fairview,2Story,Y,Normal,392200
863210,13400,5,5,1024,1,0,3,6,1,484,1950,,1,NY,Maplewood,1Story,Y,Abnorml,201000
220899,8100,5,5,849,2,0,2,11,0,360,1939,74,7,CO,Dunmore,1Story,Y,Partial,232900
691490,10140,6,6,1040,1,1,3,5,1,484,1972,80,9,WA,Ashcroft,1Story,N,Normal,194000
395624,4438,6,5,848,1,0,1,4,1,420,1959,47,7,AZ,Fernwood,2Story,Y,Normal,132800
370425,8712,5,5,540,1,0,2,4,0,504,1947,69,5,MA,Northfield,2Story,Y,Normal,159700
525788,9750,6,6,1442,1,1,4,7,0,301,1951,72,1,TX,Granite Hills,2Story,Y,Normal,189000
526806,8248,5,7,686,1,1,3,7,0,280,1918,47,8,AZ,Copper Ridge,Loft,Y,Normal,123300
302012,12137,7,5,1649,2,0,3,6,0,598,1965,89,4,IN,Willowbrook,2Story,Y,Normal,242600
841081,11425,5,6,1008,1,0,2,4,1,275,1937,82,6,IL,Inglewood,SplitLevel,N,Normal,129500
845668,13265,8,5,1568,2,0,3,7,2,857,1959,75,5,TX,Lindenwood,1Story,Y,Normal,295600
296238,8816,6,7,1010,1,0,3,6,0,440,1940,69,10,NC,Yellowstone Ridge,SplitLevel,Y,Normal,114700
337445,6371,7,5,1358,2,0,2,6,1,484,1934,59,5,MA,Pinecrest,Ranch,Y,Abnorml,222300
353400,7226,7,5,798,2,1,3,6,0,595,1974,63,9,IL,Larkspur,Ranch,N,Normal,207000
111798,6000,4,4,936,1,0,2,4,0,576,1934,52,8,NY,Harborview,1Story,N,Normal,142700
748207,12394,7,5,847,2,1,3,7,1,433,1943,84,1,MA,Riverton,Townhouse,Y,Normal,205600
495886,9900,6,7,778,2,0,3,7,1,240,1942,,9,CO,Belmont,Townhouse,N,Partial,186700
568733,11216,8,5,1489,2,0,3,7,1,776,1971,69,7,NY,Lakeshore,1Story,N,Partial,511600
242116,14803,10,5,2078,2,0,2,7,1,1220,1963,92,7,FL,Redstone,Ranch,Y,Normal,484800
872550,6130,5,6,784,1,0,2,5,0,0,1932,51,10,MA,Pinecrest,SplitLevel,Y,Normal,127700
794961,8529,7,5,1454,2,0,3,6,1,527,1963,61,6,TX,Highpoint,2Story,Y,Partial,230500
858328,28698,5,5,1013,2,1,3,7,0,538,1946,109,5,NC,Xavier Park,SplitLevel,Y,Normal,163900
723462,2544,7,5,600,2,1,2,4,0,480,1957,33,4,CA,Brookhaven,Loft,N,Normal,230400
859576,11900,6,5,1392,1,1,3,6,2,458,1956,66,8,WA,Westbrook,SplitLevel,Y,Normal,191800
527079,3180,7,5,600,2,1,2,4,0,480,1930,35,4,IL,Millbrook,1Story,Y,Normal,203900
363729,9548,7,6,941,2,1,3,7,1,613,1941,66,10,CO,Foxrun,2Story,N,Abnorml,205500
385637,10004,6,6,1516,1,1,3,6,0,472,1969,70,8,FL,Prairie View,Ranch,Y,Normal,219400
230428,7875,5,6,1144,1,0,3,6,0,456,1944,69,2,CO,Foxrun,Loft,N,Normal,180800
402626,9600,4,7,1067,2,0,2,4,0,436,1925,72,7,IN,Zephyr Cove,1Story,Y,Normal,102100
505090,8100,5,6,1559,1,0,2,5,0,812,1943,,2,NC,Upland,2Story,Y,Normal,212500
871615,1680,6,5,483,1,1,2,5,0,264,1925,,11,TX,Kestrel Point,Loft,Y,Normal,118500
631625,9525,5,6,1099,1,1,3,6,0,352,1931,69,11,TX,Highpoint,2Story,Y,Abnorml,124700
216327,11767,5,6,768,1,0,3,6,0,240,1951,85,11,CA,Northgate,1Story,Y,Normal,195000
716779,12155,6,8,672,2,0,4,7,0,400,1931,86,5,IL,Larkspur,2Story,Y,Normal,199000
124916,10440,5,8,650,2,0,3,8,1,686,1911,74,4,IN,Underhill,SplitLevel,Y,Normal,118600
321189,9020,6,7,1127,1,1,3,6,0,490,1947,69,9,TX,Lindenwood,2Story,N,Normal,117200
322288,8000,5,4,1800,2,0,6,10,0,0,1937,68,7,MA,Riverton,Townhouse,Y,Partial,196900
134275,12665,5,8,876,1,1,4,7,1,720,1905,,10,NY,Harborview,1Story,Y,Abnorml,265900
516600,16647,5,5,1390,2,0,3,6,2,611,1946,91,4,NY,Juniper Hill,2Story,N,Normal,290000
200364,9317,7,5,740,2,1,3,7,1,425,1956,77,7,CA,Brookhaven,2Story,Y,Normal,305500
407835,15523,5,6,864,1,0,3,5,1,338,1923,88,3,WA,Union Heights,SplitLevel,Y,Normal,150500
162849,45600,6,8,907,3,0,5,10,1,360,1963,154,1,CA,Greenfield,Ranch,Y,Normal,489800
841738,9600,6,7,528,2,1,3,7,1,512,1962,75,8,MA,Silverlake,2Story,N,Normal,249000
399972,4435,6,5,848,1,0,1,3,0,420,1928,47,6,CO,Belmont,Loft,Y,Normal,154500
555341,3196,8,5,1273,2,0,2,7,1,400,1945,,5,CA,Brookhaven,SplitLevel,Y,Normal,272700
905073,7128,7,5,918,2,0,4,7,2,240,1947,66,8,CA,Northgate,2Story,Y,Normal,325500
498021,12095,6,6,1127,1,1,3,7,1,645,1937,79,7,CA,Greenfield,2Story,Y,Partial,349900
163086,17920,5,4,1763,1,1,3,6,1,454,1925,93,9,FL,Quinton,1Story,Y,Normal,192800
283188,6897,5,8,1040,1,1,3,6,0,260,1927,54,4,IL,Larkspur,1Story,Y,Normal,137000
327352,10970,6,6,940,1,0,3,5,0,576,1979,83,5,CO,Clearwater,Townhouse,Y,Normal,218300
387137,8125,6,5,702,2,1,3,6,1,343,1916,53,8,OH,Overlook,2Story,Y,Abnorml,127900
251536,10400,7,5,1090,2,0,3,6,1,479,1955,72,7,AZ,Edgewater,1Story,Y,Abnorml,152400
991470,11029,6,7,1054,2,1,4,9,1,619,1961,83,7,CO,Eastvale,Ranch,N,Normal,262200
587050,7642,7,8,912,1,1,3,7,1,216,1971,61,3,FL,Newhaven,Ranch,Y,Normal,196100
815996,11625,5,4,1039,1,1,3,6,0,504,1926,63,5,OH,Marbleton,1Story,Y,Normal,123400
207730,9672,6,5,1040,2,0,3,6,0,480,1948,63,10,WA,Thornbury,2Story,N,Normal,204200
205075,7931,5,5,1148,1,0,3,6,0,672,1929,59,4,TX,Jamestown,1Story,N,Alloca,96800
127083,8640,7,5,1372,2,0,3,6,0,529,1970,75,10,TX,Kestrel Point,1Story,Y,Normal,255600
484299,8750,5,6,1002,1,0,3,5,0,902,1957,46,12,OH,Pembroke,1Story,Y,Normal,117300
394694,10656,8,5,1638,2,0,3,6,1,870,1960,68,11,IL,Kenwood,1Story,Y,Alloca,242600
620476,6970,4,5,1040,1,1,3,5,0,544,1937,79,7,WA,Westbrook,2Story,N,Normal,155100
362084,14762,5,6,0,2,0,2,7,1,672,1945,85,9,NC,Xavier Park,1Story,Y,Normal,147400
539485,9938,7,5,1050,2,1,3,8,1,574,1954,80,8,CO,Foxrun,SplitLevel,Y,Normal,282300
558528,6600,5,5,894,1,0,2,5,0,308,1927,63,6,OH,Quailridge,Ranch,Y,Partial,103900
746638,8750,6,5,804,2,1,3,7,0,523,1951,56,7,FL,Redstone,2Story,Y,Normal,199600
517916,8892,5,7,105,1,0,3,5,0,414,1934,63,4,WA,Thornbury,SplitLevel,Y,Normal,169400
945249,12144,5,7,832,1,0,3,6,1,288,1960,69,7,OH,Quailridge,1Story,Y,Normal,107400
572401,5720,5,6,676,1,1,3,5,0,200,1917,53,7,AZ,Birchwood,SplitLevel,N,Normal,102600
619326,9000,8,5,1184,2,1,4,11,1,550,1949,70,10,TX,Kestrel Point,Ranch,Y,Normal,244400
143551,25286,4,5,1064,1,0,3,5,0,648,1930,110,6,CO,Clearwater,2Story,Y,Normal,230400
287690,8834,9,5,1462,2,1,4,10,1,738,1975,61,12,IL,Hazelton,1Story,Y,Normal,278600
422586,11782,5,7,1109,1,0,3,6,0,576,1941,81,12,CA,Cedar Park,Townhouse,N,Normal,170700
141821,7000,5,8,864,1,0,3,6,0,336,1963,69,7,IL,Larkspur,2Story,Y,Normal,190100
268247,7024,5,5,1090,1,1,2,5,0,450,1951,62,7,CA,Elmwood,Ranch,Y,Normal,229000
686706,13758,7,5,1156,2,1,3,7,1,400,1952,,11,NC,Trellis Park,Ranch,Y,Normal,182500
503409,9636,6,5,808,2,1,3,7,1,389,1935,59,10,IL,Larkspur,2Story,Y,Normal,196500
326439,6204,4,5,795,1,0,5,10,0,440,1929,28,5,IL,Kenwood,2Story,N,Normal,123500
451078,7150,5,5,892,1,0,3,5,0,288,1917,57,8,NC,Yellowstone Ridge,1Story,Y,Normal,103300
728704,5119,9,5,1698,2,0,2,5,1,506,1968,44,2,CA,Elmwood,Ranch,Y,Partial,538200
879134,8393,5,5,1626,2,0,4,8,0,588,1935,55,11,AZ,Amberton,SplitLevel,Y,Partial,163100
295851,16466,5,7,816,1,1,3,8,0,300,1942,81,1,OH,Pembroke,Loft,Y,Normal,116200
125283,15865,8,6,2217,2,0,4,8,1,621,1958,86,5,AZ,Fernwood,1Story,Y,Normal,284300
486966,12160,6,4,1505,1,0,2,6,1,505,1930,,12,IN,Willowbrook,2Story,Y,Partial,191500
417531,8064,5,7,672,1,0,3,6,1,576,1932,70,9,CO,Dunmore,1Story,Y,Normal,165400
588365,11184,6,5,918,2,1,3,7,1,440,1949,75,12,OH,Overlook,1Story,Y,Normal,162600
404244,8414,6,8,1059,1,0,3,6,0,264,1931,60,12,CO,Eastvale,2Story,N,Normal,208900
864684,13284,5,5,1383,1,0,3,6,1,354,1954,74,9,TX,Lindenwood,1Story,N,Normal,115400
647211,7018,5,5,0,2,0,4,8,0,400,1919,53,1,CO,Belmont,1Story,Y,Normal,130100
865004,7056,6,5,780,1,1,4,8,1,483,1924,52,11,IL,Hazelton,2Story,Y,Family,157200
679051,8765,4,6,951,1,0,2,6,0,327,1920,66,10,MA,Riverton,SplitLevel,N,Family,99200
112866,7018,5,5,0,2,0,6,12,0,528,1944,74,9,IN,Verdant Oaks,1Story,N,Normal,111200
421712,12919,9,5,2330,2,1,2,11,2,820,1959,87,6,IL,Larkspur,1Story,Y,Normal,398900
712204,6993,5,7,912,1,0,3,6,1,288,1930,69,3,IN,Tanglewood,1Story,Y,Normal,109000
752759,7340,4,6,858,1,0,2,4,0,684,1930,,4,AZ,Edgewater,Townhouse,Y,Normal,92300
605572,8712,5,7,992,1,0,2,5,0,756,1926,60,7,CA,Cedar Park,1Story,N,Normal,173900
837246,7875,7,5,783,2,1,3,8,1,393,1975,,3,CA,Fairview,2Story,Y,Normal,407100
350508,14859,7,5,1670,2,0,3,7,1,690,1968,90,11,NC,Upland,Townhouse,Y,Family,254200
330272,6173,5,6,876,1,0,3,6,0,288,1944,42,5,OH,Overlook,2Story,Y,Abnorml,135900
724383,9920,5,5,1056,1,0,3,6,0,280,1923,76,8,NC,Wheatfield,2Story,Y,Normal,132800
679961,13501,8,5,1623,2,0,3,8,1,865,1977,94,4,FL,Redstone,2Story,Y,Partial,407800
215281,11500,7,7,1017,1,1,3,6,1,180,1939,57,6,CA,Greenfield,Townhouse,Y,Abnorml,179200
707890,8885,5,5,864,1,0,2,5,0,484,1956,70,3,CO,Clearwater,1Story,Y,Normal,164200
711017,12589,6,5,742,2,1,3,8,1,390,1947,90,12,NC,Yellowstone Ridge,Townhouse,Y,Normal,127500
474836,11600,5,5,1105,2,0,5,12,0,480,1932,93,6,IN,Tanglewood,2Story,Y,Abnorml,122700
851780,9286,5,7,1268,1,1,3,5,0,252,1942,81,9,NY,Maplewood,2Story,Y,Normal,212900
182877,6120,5,7,768,1,0,3,6,0,450,1920,61,4,AZ,Edgewater,1Story,Y,Normal,98800
575368,6270,5,6,1001,2,0,4,8,0,871,1937,62,5,IL,Kenwood,1Story,Y,Normal,194100
449522,3000,6,5,612,2,1,2,4,0,528,1953,35,4,CO,Clearwater,2Story,Y,Normal,200700
927804,2001,4,5,546,1,1,3,6,0,286,1912,39,8,IL,Larkspur,SplitLevel,N,Normal,79600
350853,9000,2,3,480,0,0,1,4,0,308,1919,63,1,NC,Trellis Park,1Story,Y,Normal,59000
462987,17140,4,6,1134,1,0,3,6,0,284,1923,101,3,NY,Kingsport,1Story,Y,Normal,217100
404524,13125,7,5,1104,2,1,4,8,1,833,1960,76,9,MA,Riverton,Ranch,Y,Normal,318900
150328,11029,6,8,1184,1,0,3,6,1,601,1925,72,2,CA,Greenfield,Townhouse,Y,Normal,278000
229599,8462,6,5,928,2,1,3,7,0,471,1963,65,10,TX,Kestrel Point,2Story,Y,Partial,208800
829834,8777,5,7,1272,2,2,4,9,0,0,1965,69,7,CO,Belmont,2Story,Y,Abnorml,214800
180958,10237,6,5,1316,2,0,3,6,1,397,1943,78,9,TX,Highpoint,1Story,Y,Normal,174800
349678,8012,6,5,1604,2,0,2,5,1,533,1929,79,4,IN,Zephyr Cove,2Story,Y,Normal,142100
500812,10240,6,6,1686,2,0,3,7,1,612,1938,78,8,FL,Stonegate,2Story,Y,Partial,251000
990286,15611,5,6,1126,2,0,3,6,0,540,1916,92,7,TX,Lindenwood,2Story,N,Abnorml,138500
136217,11999,8,5,1181,2,1,4,10,1,656,1983,87,5,OH,Norwood,1Story,Y,Normal,348500
768993,9900,7,5,832,2,1,4,9,1,486,1945,,4,FL,Redstone,Ranch,N,Normal,207400
585152,11838,8,5,1753,2,0,3,7,1,522,1970,76,3,CA,Cedar Park,Townhouse,Y,Normal,301600
202729,13006,7,5,964,2,1,4,8,1,642,1962,81,8,WA,Westbrook,Townhouse,Y,Normal,222600
610926,8925,8,5,1466,2,0,3,7,0,610,1974,61,10,CO,Foxrun,SplitLevel,Y,Normal,268200
863386,9100,5,6,925,1,0,2,5,0,429,1934,63,5,CO,Clearwater,2Story,Y,Normal,196600
589399,11670,9,5,1905,2,0,3,8,1,788,1969,67,9,MA,Quarry Bend,1Story,N,Normal,454600
665739,8487,7,5,1500,2,0,3,6,0,570,1947,61,6,TX,Granite Hills,Ranch,Y,Normal,188200
797847,27650,7,7,585,2,0,4,9,1,505,1964,122,10,MA,Oakridge,2Story,Y,Normal,280600
115757,5825,4,5,600,1,0,1,5,0,528,1950,56,5,IN,Verdant Oaks,2Story,Y,Normal,87200
836186,10083,7,5,1176,2,0,2,5,0,555,1969,75,11,CO,Glenmoor,1Story,Y,Normal,234900
630392,9675,7,5,1113,2,1,3,8,1,689,1950,65,8,TX,Lindenwood,2Story,Y,Abnorml,193000
980124,8760,7,5,1391,2,1,3,7,0,868,1962,78,4,TX,Highpoint,2Story,Y,Abnorml,232800
301576,24090,7,7,1032,2,0,4,10,2,349,1953,105,8,IN,Summit Park,Ranch,N,Normal,161300
725663,12640,6,5,1728,2,0,4,8,0,574,1941,86,12,AZ,Amberton,1Story,Y,Normal,165100
198854,8755,7,5,992,2,1,3,8,1,390,1965,68,1,WA,Yorkfield,Ranch,N,Normal,208400
584041,7711,4,3,1440,2,0,4,8,0,0,1947,63,6,IN,Zephyr Cove,2Story,N,Family,101200
753651,25000,5,4,1632,2,0,4,8,0,576,1939,98,7,IN,Tanglewood,Townhouse,N,Normal,126000
355606,14375,6,6,819,1,0,3,7,1,525,1945,90,6,CA,Fairview,Townhouse,N,Family,310200
146244,8820,5,6,1088,1,0,2,7,0,456,1937,69,1,NY,Ironbridge,1Story,Y,Normal,210200
559990,8163,5,6,1144,1,0,3,6,1,796,1919,69,12,WA,Union Heights,Townhouse,N,Family,200500
367523,14536,8,5,1616,2,0,3,9,1,808,1934,94,8,TX,Highpoint,1Story,Y,Normal,284400
107296,14006,7,5,936,2,1,3,7,1,474,1971,98,4,WA,Ashcroft,1Story,Y,Normal,247500
605216,9360,6,7,1161,1,1,3,5,1,676,1941,57,10,WA,Union Heights,2Story,Y,Normal,267500
421914,7200,5,8,864,1,0,3,5,0,720,1957,60,7,CA,Fairview,Ranch,Y,Normal,322400
551068,7800,5,5,828,1,0,3,6,0,300,1921,66,4,WA,Westbrook,Townhouse,Y,Normal,133200
125686,7200,5,8,768,1,0,2,5,0,396,1941,52,11,FL,Prairie View,2Story,Y,Normal,136500
696584,11075,5,4,784,2,1,4,7,1,530,1936,,5,WA,Yorkfield,1Story,Y,Normal,182300
321820,9400,6,5,945,2,0,4,4,0,0,1933,65,7,IN,Willowbrook,2Story,Y,Normal,126500
834539,7136,6,6,979,2,0,4,8,0,492,1959,60,7,TX,Granite Hills,1Story,N,Normal,157900
926545,1300,6,6,561,1,1,2,5,1,462,1934,29,3,FL,Orchard Bay,2Story,Y,Abnorml,121500
453702,7420,5,5,1057,1,0,3,6,0,576,1942,66,11,NC,Xavier Park,1Story,Y,Partial,209500
438374,8450,7,5,1337,2,0,3,6,0,531,1918,67,10,FL,Orchard Bay,2Story,N,Normal,185400
983188,2572,7,5,696,2,1,3,6,0,484,1953,26,10,CA,Greenfield,1Story,N,Normal,293300
124854,7207,5,7,858,1,0,2,4,0,0,1955,67,5,CO,Clearwater,Loft,Y,Normal,160600
982799,12227,6,7,1330,2,1,4,11,1,619,1945,90,11,AZ,Copper Ridge,2Story,Y,Normal,212300
690680,2308,6,6,804,2,1,3,7,1,440,1929,39,7,NY,Maplewood,1Story,N,Normal,223000
734701,11923,9,5,1800,2,0,2,7,0,702,1971,68,2,NC,Yellowstone Ridge,1Story,N,Normal,267500
607259,11316,7,5,817,2,1,4,8,1,510,1950,73,6,CA,Fairview,Ranch,Y,Normal,413600
906926,10237,6,5,783,2,1,3,8,1,393,1940,74,8,IL,Larkspur,2Story,Y,Abnorml,202300
994054,9600,5,7,728,1,1,2,7,2,256,1953,64,3,IL,Jasper Flats,SplitLevel,N,Normal,195700
134657,7390,5,7,1098,1,0,3,6,0,260,1954,57,5,FL,Quinton,2Story,Y,Normal,162900
894819,5925,3,6,600,1,0,2,6,0,0,1925,,4,OH,Norwood,Ranch,N,Normal,80300
744343,10382,6,5,588,1,0,2,6,0,264,1948,63,11,CA,Cedar Park,2Story,Y,Normal,236400
371424,10800,4,4,720,1,1,4,6,0,0,1941,73,7,TX,Granite Hills,1Story,Y,Normal,128200
237619,2268,7,5,764,2,0,2,6,0,474,1952,39,10,CO,Glenmoor,Ranch,N,Normal,187900
835774,7892,6,5,918,2,0,2,5,1,264,1940,70,5,FL,Prairie View,Ranch,Y,Normal,142400
952976,11639,7,5,1428,2,0,3,6,0,480,1948,78,10,CA,Northgate,2Story,Y,Normal,342300
816905,11414,7,8,728,1,0,3,8,0,532,1983,80,3,CA,Cedar Park,SplitLevel,Y,Normal,258400
389825,2651,7,5,673,2,1,3,6,0,490,1954,38,5,MA,Quarry Bend,1Story,Y,Family,231600
756260,5900,4,7,440,1,0,2,4,0,0,1908,61,5,IN,Zephyr Cove,SplitLevel,N,Abnorml,64000
364690,4274,7,5,1241,1,1,1,4,0,569,1944,53,5,NC,Wheatfield,SplitLevel,Y,Normal,158100
736388,9450,4,5,894,1,0,3,5,0,400,1930,77,8,WA,Vinehill,Ranch,Y,Normal,124300
469470,8816,5,6,1121,1,0,3,5,0,480,1932,76,5,TX,Highpoint,Ranch,N,Partial,121600
488291,12122,7,9,944,1,0,3,6,0,588,1950,79,7,TX,Jamestown,1Story,Y,Normal,218000
541174,12203,8,5,1225,2,1,4,8,1,676,1948,78,1,FL,Stonegate,1Story,N,Normal,247900
742253,3182,7,5,1266,2,0,2,6,1,388,1947,46,11,IL,Hazelton,1Story,Y,Normal,121600
597507,11250,8,5,1128,2,1,4,9,1,779,1959,84,4,CA,Cedar Park,1Story,Y,Normal,324100
688082,10125,5,5,0,2,0,4,8,0,539,1937,82,7,NY,Ironbridge,Ranch,Y,Normal,193600
106034,10880,5,5,1164,1,0,3,5,0,240,1933,75,1,CO,Belmont,SplitLevel,Y,Normal,144000
860997,5310,6,8,485,1,0,2,5,0,255,1934,55,2,FL,Redstone,Loft,N,Normal,151000
832536,10159,9,5,1930,2,1,3,8,1,606,1962,66,11,OH,Overlook,Ranch,Y,Partial,327500
659157,12046,6,6,848,2,1,4,8,1,551,1952,74,9,NC,Xavier Park,1Story,Y,Normal,233300
380488,8125,7,5,770,2,1,3,6,0,614,1929,64,10,IN,Verdant Oaks,2Story,N,Normal,133200
384045,9452,8,5,1396,2,1,3,7,1,870,1981,46,6,CA,Northgate,1Story,Y,Normal,455100
608932,17671,8,9,916,1,1,4,8,1,424,1950,82,6,TX,Kestrel Point,Ranch,Y,Normal,272800
257748,9760,6,8,822,2,1,3,7,1,440,1933,75,9,CA,Fairview,1Story,N,Normal,341500
498959,8846,6,5,750,2,1,3,6,0,564,1945,70,6,WA,Vinehill,2Story,Y,Normal,185800
390591,12456,10,5,1700,2,0,3,7,1,786,1989,80,3,OH,Pembroke,2Story,Y,Normal,331100
818422,4712,4,7,747,1,1,3,5,0,305,1947,51,7,CA,Brookhaven,Ranch,Y,Normal,171900
182186,10659,5,6,1050,1,0,3,6,0,368,1950,75,8,IN,Verdant Oaks,1Story,Y,Partial,112300
