listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,dias_para_vender,dias_reales,visitas_semana,se_vendio,segmento,tiene_pileta,apto_credito,a_reciclar
574390,True,64,2,27472,excelente,departamento,barrio_21,1029,7,1980,378073,55,55,3,1,media,0,1,0
772077,True,93,1,133816,excelente,duplex,barrio_57,1031,6,2006,509577,13,13,25,1,premium,0,1,0
985939,True,25,2,50183,excelente,casa,barrio_15,1001,6,2006,314136,28,28,3,0,economica,0,1,0
443798,False,76,2,44797,bueno,casa,barrio_10,1008,4,2007,398426,81,81,6,1,media,0,0,1
576514,False,86,3,40201,bueno,casa,barrio_40,1014,10,2000,404982,88,88,0,0,media,1,0,0
908958,True,87,3,146124,regular,duplex,barrio_11,1029,7,1951,373441,103,103,0,1,media,1,0,1
657617,False,72,1,11533,bueno,duplex,barrio_55,1002,3,2012,299950,63,63,2,0,economica,0,1,0
440659,False,83,2,158044,bueno,PH,barrio_51,1032,4,2017,323906,54,54,5,1,economica,1,1,0
687463,True,155,1,31291,excelente,casa,barrio_59,1012,6,2010,600932,4,4,23,1,premium,1,1,0
895146,False,118,2,11791,regular,duplex,barrio_54,1005,11,1981,342516,80,80,0,0,economica,0,0,0
921649,True,75,3,19895,regular,departamento,barrio_14,1034,12,1965,307551,97,97,1,0,economica,0,0,1
272515,True,93,3,9695,bueno,duplex,barrio_12,1003,5,2014,396048,51,51,1,0,media,1,1,0
140905,True,94,1,61263,bueno,departamento,barrio_20,1005,5,1963,333602,91,91,0,0,economica,0,1,0
819682,True,68,1,15825,bueno,duplex,barrio_28,1037,2,2005,286617,68,68,4,0,economica,0,1,0
857131,True,68,3,41562,muy bueno,duplex,barrio_52,1020,7,2018,339731,77,77,2,0,economica,0,1,1
837870,True,130,2,89983,bueno,casa,barrio_44,1018,3,2013,476416,17,17,4,0,premium,1,1,0
549125,True,80,2,21213,muy bueno,PH,barrio_38,1027,10,1986,335646,73,73,3,1,economica,0,1,0
355266,False,57,3,29305,excelente,departamento,barrio_52,1025,7,2009,367177,54,54,3,1,media,0,1,0
811780,False,93,3,12801,muy bueno,departamento,barrio_38,1024,3,2008,345602,62,62,2,0,economica,1,1,0
817027,True,99,3,26617,muy bueno,departamento,barrio_22,1000,11,2019,434449,30,30,18,0,media,0,1,0
913591,True,26,3,284708,bueno,PH,barrio_24,1022,10,1975,237172,74,74,1,0,economica,0,0,1
952666,True,94,3,67667,bueno,departamento,barrio_31,1011,4,1994,332395,71,71,1,1,economica,0,1,1
482366,False,125,3,29384,bueno,PH,barrio_05,1032,2,2008,390755,82,82,0,0,media,1,1,0
706793,False,111,3,22262,excelente,PH,barrio_44,1020,4,1966,479141,71,71,2,1,premium,0,0,1
670146,True,173,2,35098,muy bueno,duplex,barrio_39,1004,5,1966,548828,28,28,1,1,premium,1,0,1
443856,False,139,1,40297,bueno,duplex,barrio_43,1035,5,1977,431648,88,88,1,0,media,1,0,1
379300,False,146,3,25971,bueno,casa,barrio_32,1011,10,1975,435721,128,128,1,1,media,1,1,1
892611,False,193,3,55495,muy bueno,duplex,barrio_46,1010,12,2003,568300,39,39,11,1,premium,1,0,1
492747,True,122,1,16937,muy bueno,casa,barrio_56,1037,9,2016,402461,64,64,5,1,media,1,1,0
857051,True,101,2,16870,muy bueno,PH,barrio_34,1031,11,1961,380756,60,60,6,0,media,0,1,1
780364,False,129,2,48833,excelente,departamento,barrio_26,1034,2,1973,506192,50,50,5,1,premium,0,0,0
818265,True,75,2,14258,muy bueno,PH,barrio_06,1026,2,2016,336348,27,27,6,1,economica,1,1,1
833541,True,99,3,65070,muy bueno,PH,barrio_46,1036,11,1992,410034,25,25,9,1,media,0,0,1
605251,True,72,2,35903,bueno,duplex,barrio_54,1004,8,1964,299691,114,114,0,0,economica,0,0,1
331353,True,109,3,8414,regular,departamento,barrio_41,1023,3,1992,373242,78,78,0,0,media,1,1,1
344464,False,72,3,39640,excelente,duplex,barrio_51,1011,10,2012,405623,18,18,17,1,media,0,1,0
665614,False,71,3,9432,muy bueno,departamento,barrio_51,1015,3,1976,376281,54,54,6,1,media,0,1,1
280841,True,109,2,63240,bueno,casa,barrio_47,1009,10,1984,383165,35,35,0,0,media,0,1,1
886244,False,90,1,29763,muy bueno,departamento,barrio_30,1008,11,1993,398654,31,31,19,1,media,0,1,1
196653,True,28,3,159670,regular,PH,barrio_05,1017,6,2009,218753,89,89,0,0,economica,0,1,1
238668,False,44,1,85567,muy bueno,PH,barrio_00,1036,8,1990,234086,57,57,2,0,economica,0,1,1
927494,True,55,1,15544,bueno,duplex,barrio_12,1025,9,2018,291155,67,67,6,0,economica,0,1,0
470363,False,64,1,7211,muy bueno,casa,barrio_25,1013,11,2003,308811,65,65,5,0,economica,1,1,0
706370,False,110,1,19849,bueno,departamento,barrio_44,1017,8,1979,341763,78,78,0,1,economica,0,1,1
221406,False,103,3,13670,bueno,duplex,barrio_27,1021,4,1984,396396,105,105,0,0,media,1,1,1
608327,False,132,2,156465,regular,departamento,barrio_01,1009,3,1999,397354,94,94,0,0,media,1,1,0
294269,True,121,1,36017,muy bueno,casa,barrio_12,1020,5,1955,467044,82,82,0,0,premium,1,0,1
502444,False,133,1,76629,bueno,duplex,barrio_58,1027,1,1966,406249,120,120,2,0,media,0,1,1
816108,False,116,1,28911,regular,departamento,barrio_59,1009,9,1966,365574,100,100,1,0,media,0,0,1
539365,True,102,3,31454,muy bueno,duplex,barrio_22,1023,5,2006,473150,16,16,6,1,premium,1,0,0
677959,False,133,3,35380,bueno,duplex,barrio_48,1028,9,2008,434963,53,53,6,0,media,1,1,0
259303,True,127,1,88012,bueno,duplex,barrio_43,1020,1,2008,443797,89,89,0,0,media,1,1,1
165502,True,108,1,46597,bueno,PH,barrio_55,1011,4,1957,359996,107,107,0,0,media,1,0,1
171731,False,139,2,15586,excelente,duplex,barrio_53,1022,5,1970,518438,67,67,2,0,premium,0,1,0
822317,True,25,3,132988,bueno,duplex,barrio_37,1031,2,1972,240561,97,97,0,0,economica,1,1,1
682922,True,85,1,28731,bueno,departamento,barrio_23,1008,10,1951,341329,98,98,1,0,economica,0,0,1
154643,True,84,3,25225,bueno,casa,barrio_37,1022,8,1968,312644,107,107,0,0,economica,1,0,1
440902,False,135,1,3776,bueno,departamento,barrio_19,1027,11,1980,383286,81,81,1,0,media,1,0,1
888777,False,150,1,60326,bueno,PH,barrio_20,1012,10,2012,451332,67,67,4,0,premium,0,0,0
354101,True,44,2,39372,regular,PH,barrio_36,1015,1,1962,242027,110,110,0,1,economica,0,0,1
691506,False,144,1,39338,bueno,casa,barrio_34,1035,11,2011,412663,35,35,5,1,media,1,1,0
341295,False,54,1,26311,bueno,PH,barrio_34,1014,1,2008,252752,62,62,4,1,economica,1,1,1
660622,False,55,1,22921,excelente,casa,barrio_23,1023,11,1961,351753,154,154,2,1,economica,0,0,1
412321,False,87,1,27020,regular,PH,barrio_24,1005,9,1968,253923,85,85,1,0,economica,0,0,1
948011,False,84,3,52603,bueno,PH,barrio_00,1037,10,1982,328912,80,80,2,1,economica,0,1,1
740829,True,40,1,60554,excelente,PH,barrio_36,1023,6,2017,360924,26,26,16,1,media,0,1,0
581161,True,118,1,30187,excelente,departamento,barrio_34,1030,2,2005,553634,41,41,14,1,premium,0,1,0
256617,False,119,1,77587,muy bueno,departamento,barrio_56,1024,2,2018,443781,50,50,2,1,media,0,1,0
478321,True,132,1,34092,bueno,PH,barrio_30,1014,2,1972,467010,70,70,1,1,premium,0,0,1
131512,True,80,2,24261,bueno,PH,barrio_28,1013,10,2014,336171,70,70,5,1,economica,0,1,0
246537,True,94,3,42563,bueno,duplex,barrio_04,1028,7,2017,372753,90,90,0,0,media,0,0,0
763202,True,94,1,12240,regular,departamento,barrio_11,1034,3,1992,306301,87,87,2,0,economica,0,1,1
453450,False,154,3,43747,bueno,departamento,barrio_20,1005,2,1960,487598,85,85,0,0,premium,0,0,1
834679,True,25,2,10575,muy bueno,departamento,barrio_22,1033,1,1968,273150,65,65,3,0,economica,1,1,1
594913,False,62,1,15960,bueno,PH,barrio_21,1033,4,1959,217913,100,100,1,0,economica,0,0,1
908864,False,95,3,7223,muy bueno,casa,barrio_23,1004,9,2007,369482,85,85,5,0,media,1,1,1
154497,True,57,1,31568,bueno,departamento,barrio_46,1004,11,1972,299615,68,68,3,0,economica,0,1,0
505166,True,86,2,131624,bueno,casa,barrio_07,1027,8,1999,348491,53,53,0,0,economica,1,1,0
244742,True,91,2,33069,muy bueno,PH,barrio_19,1033,12,1968,365256,76,76,0,0,media,1,0,0
484239,True,72,2,60771,excelente,duplex,barrio_09,1015,5,2019,415726,43,43,11,1,media,1,1,0
808478,True,97,1,238435,bueno,duplex,barrio_18,1025,4,2004,412893,64,64,5,1,media,1,0,0
456157,False,117,1,50174,muy bueno,departamento,barrio_41,1039,9,1976,357248,63,63,5,0,media,1,0,1
887874,True,87,3,19689,bueno,casa,barrio_02,1012,2,1983,340413,19,19,1,0,economica,1,1,0
776453,True,79,3,21981,regular,casa,barrio_20,1009,11,1954,322086,143,143,0,0,economica,0,0,1
346949,True,89,1,36335,muy bueno,casa,barrio_01,1039,10,1959,322288,89,89,2,0,economica,0,0,1
138840,True,95,2,21888,bueno,duplex,barrio_57,1011,1,2020,426639,38,38,7,1,media,0,1,1
335881,True,34,3,23238,bueno,duplex,barrio_43,1018,3,2007,294270,39,39,2,0,economica,0,0,1
722143,False,111,1,79874,bueno,PH,barrio_14,1017,8,2009,346239,62,62,3,1,economica,1,1,1
673258,True,79,2,82531,bueno,casa,barrio_11,1020,9,1995,377514,1,1,1,0,media,0,0,1
215149,True,139,3,9725,regular,casa,barrio_05,1010,3,1965,392906,141,141,0,0,media,1,1,1
853794,False,116,3,18873,bueno,duplex,barrio_28,1027,9,1957,370431,61,61,2,0,media,1,1,0
720455,False,136,2,25054,excelente,departamento,barrio_45,1027,6,2001,477358,37,37,10,1,premium,1,1,0
579029,False,60,3,58646,muy bueno,casa,barrio_35,1008,9,1973,373714,54,54,3,0,media,0,1,1
567117,True,82,2,90623,bueno,casa,barrio_52,1019,6,1950,328577,152,152,0,0,economica,0,0,1
522146,False,52,1,315393,regular,departamento,barrio_20,1002,6,1951,269881,114,114,0,0,economica,0,0,1
955342,True,70,3,25021,muy bueno,PH,barrio_16,1008,5,1989,363181,57,57,4,1,media,0,1,0
507019,False,139,1,26041,regular,duplex,barrio_28,1039,2,2009,428745,66,66,3,0,media,1,0,0
403580,True,147,1,58154,bueno,departamento,barrio_12,1020,3,1975,443927,89,89,0,0,media,0,1,1
527086,False,55,2,21041,muy bueno,PH,barrio_58,1024,3,2020,280140,58,58,8,1,economica,0,1,1
958049,False,79,3,32443,bueno,casa,barrio_11,1035,10,1977,337682,61,61,2,0,economica,1,0,1
510624,False,92,3,26055,bueno,casa,barrio_28,1028,6,2002,394029,60,60,2,1,media,0,0,1
874441,True,115,3,4459,regular,casa,barrio_31,1031,5,1967,361833,63,63,1,0,media,0,0,0
649024,False,33,2,40078,regular,duplex,barrio_03,1028,11,1993,268604,86,86,2,0,economica,0,1,1
425294,False,39,2,31386,bueno,PH,barrio_28,1019,11,1969,204837,59,59,0,1,economica,1,0,1
995661,True,112,2,100407,excelente,duplex,barrio_27,1025,3,2005,546176,53,53,11,1,premium,0,1,0
325196,True,27,1,36475,bueno,casa,barrio_15,1011,5,1982,215770,94,94,1,0,economica,0,0,0
682178,True,79,2,13309,muy bueno,casa,barrio_07,1035,5,1952,315506,156,156,2,0,economica,1,1,1
682014,True,101,1,29541,muy bueno,duplex,barrio_02,1007,11,1967,407429,51,51,3,1,media,0,1,1
421630,False,110,1,6817,regular,casa,barrio_00,1035,9,1975,323719,92,92,2,0,economica,0,0,1
730600,True,90,3,13784,bueno,casa,barrio_28,1035,7,1983,371447,131,131,2,0,media,1,0,1
761094,False,82,3,60379,bueno,PH,barrio_05,1005,3,1969,296262,118,118,0,0,economica,0,1,1
453248,False,125,1,29796,muy bueno,PH,barrio_57,1028,5,1990,453029,33,33,6,1,premium,1,1,0
767837,False,105,1,75963,bueno,casa,barrio_14,1039,1,2018,399435,63,63,7,1,media,0,1,1
534398,False,72,1,7529,muy bueno,departamento,barrio_39,1022,9,2000,302081,46,46,11,1,economica,0,1,0
485250,False,96,1,29912,excelente,PH,barrio_40,1013,12,1972,460756,52,52,5,1,premium,1,1,0
187486,True,108,3,24825,muy bueno,departamento,barrio_29,1035,10,1998,423008,48,48,5,1,media,0,1,0
360572,True,155,3,78017,excelente,departamento,barrio_53,1020,4,2018,621841,42,42,11,1,premium,1,1,0
764402,False,123,3,62206,muy bueno,casa,barrio_06,1004,6,1967,465710,26,26,0,1,premium,0,0,1
370675,False,138,2,60706,excelente,departamento,barrio_14,1009,12,1966,543201,57,57,2,1,premium,1,0,1
276673,True,74,1,124633,muy bueno,duplex,barrio_15,1027,6,1952,327702,102,102,1,0,economica,0,0,1
998184,False,77,1,27052,muy bueno,PH,barrio_08,1018,11,2009,293168,45,45,13,1,economica,0,1,1
610691,False,87,3,105669,muy bueno,duplex,barrio_17,1008,7,2009,343569,31,31,3,1,economica,1,1,0
623782,True,90,3,15751,excelente,casa,barrio_18,1031,6,1979,489699,75,75,10,1,premium,1,1,1
184477,False,60,2,15295,bueno,casa,barrio_45,1004,8,2011,285153,71,71,3,0,economica,0,0,0
396516,False,139,2,66317,muy bueno,PH,barrio_18,1008,3,1996,504967,40,40,5,1,premium,0,1,0
202245,True,126,3,10897,bueno,casa,barrio_52,1018,6,2019,433915,71,71,0,0,media,0,1,0
150689,True,84,3,57424,excelente,PH,barrio_46,1001,4,2015,482074,8,8,20,1,premium,0,1,0
296867,True,117,1,39381,bueno,duplex,barrio_54,1015,10,2018,409528,48,48,2,1,media,0,0,0
142410,False,103,2,85604,muy bueno,departamento,barrio_06,1036,8,1977,349623,61,61,0,0,economica,0,0,1
317778,True,120,1,34629,muy bueno,PH,barrio_59,1037,5,1995,436729,59,59,2,0,media,1,0,0
845287,False,48,2,37981,excelente,PH,barrio_36,1034,10,1961,358462,60,60,1,0,media,0,0,0
638971,False,90,2,54579,bueno,casa,barrio_58,1012,6,2013,382938,97,97,2,0,media,0,1,0
554661,False,93,1,21373,muy bueno,duplex,barrio_21,1002,12,1972,328521,68,68,1,0,economica,0,0,0
988252,True,117,1,20641,muy bueno,casa,barrio_57,1032,8,1981,456514,55,55,8,1,premium,1,0,1
740628,True,73,2,53079,excelente,duplex,barrio_35,1014,11,1992,478905,33,33,15,0,premium,0,1,0
962442,True,25,2,35475,excelente,PH,barrio_04,1029,12,2005,299598,73,73,1,1,economica,0,1,0
127320,True,57,3,26217,muy bueno,casa,barrio_24,1004,4,2001,349098,47,47,5,0,economica,0,1,0
474071,True,93,1,33988,muy bueno,PH,barrio_08,1026,4,2017,386241,28,28,13,1,media,0,1,0
596959,True,97,1,130047,bueno,casa,barrio_56,1023,11,2000,381521,33,33,2,0,media,0,1,0
498631,True,154,3,25478,excelente,PH,barrio_18,1036,3,2006,590336,24,24,21,1,premium,1,1,0
723280,False,115,3,24894,bueno,duplex,barrio_13,1004,10,1990,441498,43,43,3,1,media,0,1,1
679969,True,98,3,9265,muy bueno,duplex,barrio_33,1016,3,1979,384548,86,86,0,0,media,0,0,1
145649,True,94,3,35106,muy bueno,duplex,barrio_25,1039,11,2014,415931,47,47,2,1,media,1,1,0
826460,False,134,3,61421,bueno,departamento,barrio_05,1015,9,1976,384794,110,110,0,0,media,0,0,1
504183,True,74,2,70895,bueno,PH,barrio_48,1026,7,1994,354704,47,47,3,0,economica,0,0,1
648358,False,90,3,39600,bueno,departamento,barrio_50,1006,6,1970,347316,84,84,2,1,economica,1,1,1
818294,False,57,2,78016,excelente,duplex,barrio_44,1029,8,1984,354107,29,29,9,0,economica,1,1,0
127813,True,145,3,65185,bueno,departamento,barrio_37,1011,5,1976,413246,91,91,0,0,media,0,1,0
840226,False,109,2,88465,regular,duplex,barrio_24,1022,5,1968,368947,113,113,0,0,media,0,0,1
788119,False,70,2,79813,muy bueno,departamento,barrio_32,1035,3,2008,319359,44,44,4,0,economica,0,1,0
272454,False,91,3,127514,bueno,PH,barrio_31,1026,2,2004,335162,74,74,5,0,economica,1,0,0
190475,True,113,2,31706,excelente,casa,barrio_09,1018,11,1999,515244,114,114,5,1,premium,1,0,0
207301,True,86,1,12561,bueno,PH,barrio_04,1007,9,1955,245391,110,110,0,1,economica,0,0,1
668236,True,76,3,61758,bueno,casa,barrio_15,1013,6,1967,354323,120,120,0,0,economica,0,1,1
987658,False,72,2,67808,regular,casa,barrio_27,1033,10,1965,287534,130,130,0,1,economica,0,0,1
594265,True,107,3,127516,bueno,departamento,barrio_09,1008,8,2000,361717,80,80,1,0,media,1,1,0
718635,True,82,2,101218,bueno,departamento,barrio_06,1026,8,2013,326147,58,58,3,1,economica,0,1,1
643090,True,79,3,172194,muy bueno,PH,barrio_51,1019,2,1976,419582,38,38,0,0,media,0,0,0
319679,True,48,2,59628,bueno,departamento,barrio_22,1012,7,1973,283176,73,73,5,0,economica,0,0,1
223808,True,98,3,43610,bueno,casa,barrio_35,1028,2,1989,425308,63,63,2,1,media,1,1,0
379495,True,89,3,11992,bueno,departamento,barrio_31,1014,9,2020,346672,59,59,1,0,economica,0,1,0
472158,False,84,1,46466,bueno,departamento,barrio_44,1011,1,1976,305449,81,81,1,0,economica,0,1,1
798203,True,102,3,23342,excelente,PH,barrio_44,1021,7,1969,468035,53,53,2,1,premium,0,1,0
514106,True,121,3,43011,bueno,PH,barrio_17,1030,5,1987,431876,88,88,0,0,media,1,0,0
121473,True,120,2,37934,excelente,casa,barrio_50,1034,2,2015,550230,52,52,12,1,premium,1,1,1
531388,True,114,3,52965,bueno,PH,barrio_22,1025,6,2001,431605,40,40,4,1,media,0,1,1
995516,False,87,3,33595,regular,PH,barrio_50,1026,3,1986,322311,101,101,0,0,economica,1,1,1
721688,True,75,2,76728,bueno,duplex,barrio_24,1031,3,2001,348455,52,52,1,1,economica,0,1,0
679391,False,58,2,4111,regular,PH,barrio_06,1010,11,1951,185500,98,98,0,0,economica,0,0,1
525962,False,74,3,42277,muy bueno,duplex,barrio_45,1010,5,2003,369130,86,86,14,0,media,1,0,1
480389,False,96,1,95034,bueno,casa,barrio_01,1019,5,1956,342176,142,142,0,0,economica,0,0,1
987028,False,67,2,162111,bueno,PH,barrio_46,1025,1,1977,343818,74,74,1,0,economica,0,0,1
419205,True,98,3,65223,muy bueno,casa,barrio_02,1025,4,1974,457355,41,41,5,0,premium,1,0,1
489031,False,61,3,139791,muy bueno,casa,barrio_12,1006,5,1999,361381,41,41,7,1,media,0,1,0
366229,True,37,1,41571,excelente,duplex,barrio_36,1031,9,1967,337794,64,64,3,0,economica,0,0,0
609641,False,124,1,36399,excelente,departamento,barrio_56,1014,2,1966,481587,66,66,1,0,premium,0,0,1
661809,True,78,2,55466,muy bueno,PH,barrio_24,1035,12,2012,353404,53,53,5,1,economica,1,1,0
457031,True,66,3,36223,muy bueno,PH,barrio_07,1028,2,1983,351307,70,70,1,0,economica,0,1,0
858228,True,57,2,19421,muy bueno,PH,barrio_13,1039,8,2002,315357,40,40,13,1,economica,0,1,0
112425,False,110,1,24048,bueno,casa,barrio_53,1025,1,1991,373119,36,36,0,0,media,1,0,0
368997,False,143,1,14917,muy bueno,casa,barrio_43,1021,10,1994,451201,41,41,5,1,premium,1,1,1
999892,True,81,2,55420,regular,casa,barrio_06,1007,9,1998,338163,114,114,0,1,economica,0,0,0
454880,True,87,2,36648,muy bueno,duplex,barrio_23,1015,11,1997,399763,36,36,2,0,media,0,0,0
489287,True,133,1,27222,excelente,casa,barrio_15,1034,12,2014,489346,39,39,7,1,premium,1,0,0
942876,False,32,2,23078,regular,PH,barrio_10,1015,11,2005,231699,61,61,0,1,economica,0,1,1
836031,True,164,2,54396,muy bueno,departamento,barrio_50,1002,8,1971,514494,70,70,2,0,premium,0,1,0
947925,True,181,1,67803,excelente,casa,barrio_37,1009,11,1962,608063,65,65,1,0,premium,0,0,1
645153,False,25,1,14700,bueno,departamento,barrio_10,1023,2,2010,232705,59,59,4,1,economica,0,1,0
729984,False,92,2,12963,bueno,casa,barrio_39,1025,8,1976,340999,89,89,0,0,economica,0,1,1
808133,False,70,3,77933,excelente,casa,barrio_24,1039,12,1972,416714,26,26,5,0,media,0,0,0
874510,False,86,3,12087,excelente,casa,barrio_03,1037,5,1957,466740,79,79,2,1,premium,0,1,0
842834,False,80,2,56274,regular,duplex,barrio_26,1021,12,1989,295495,69,69,1,0,economica,0,0,1
455427,True,123,1,132393,bueno,PH,barrio_11,1022,7,1986,373014,59,59,3,0,media,0,0,1
397568,True,91,3,132639,muy bueno,duplex,barrio_14,1032,6,2008,429539,53,53,8,0,media,1,1,1
158471,False,63,3,65532,bueno,departamento,barrio_52,1001,4,2003,281173,84,84,1,0,economica,0,0,0
828298,True,89,1,64026,bueno,casa,barrio_42,1023,2,2001,325880,103,103,1,0,economica,1,1,1
716323,False,113,2,220031,regular,PH,barrio_08,1018,11,1988,400746,88,88,2,0,media,0,1,1
564297,True,54,1,5611,bueno,duplex,barrio_51,1031,9,2011,291630,43,43,3,0,economica,0,1,0
887660,True,37,3,25048,muy bueno,PH,barrio_34,1032,5,2019,309609,30,30,11,1,economica,0,1,0
638946,True,165,3,71596,muy bueno,casa,barrio_52,1026,12,2007,564483,58,58,1,1,premium,1,1,0
523225,False,73,1,27727,muy bueno,departamento,barrio_44,1026,3,1974,298804,71,71,3,1,economica,0,0,0
699910,False,90,3,97912,muy bueno,duplex,barrio_20,1027,10,1969,404221,88,88,2,0,media,1,0,1
899511,True,81,2,35190,bueno,PH,barrio_32,1023,6,1950,308681,124,124,1,0,economica,0,1,1
735471,True,114,2,40352,bueno,duplex,barrio_31,1009,8,2020,412843,106,106,0,0,media,0,1,0
694150,True,157,1,29151,regular,PH,barrio_43,1011,1,2002,420669,68,68,2,0,media,1,0,1
976011,True,115,3,23909,bueno,casa,barrio_14,1029,8,2016,449090,60,60,3,1,media,1,1,0
511441,True,42,2,23443,bueno,duplex,barrio_19,1024,9,2005,264440,46,46,3,0,economica,0,1,0
122235,False,47,3,45113,bueno,duplex,barrio_14,1009,12,1980,314197,62,62,0,1,economica,0,1,1
894447,True,81,1,19543,regular,PH,barrio_17,1035,5,1960,259823,110,110,0,0,economica,0,0,1
280763,True,86,2,77852,bueno,duplex,barrio_09,1039,1,1953,330393,90,90,1,0,economica,0,0,1
653619,True,35,1,61242,muy bueno,casa,barrio_02,1025,1,2006,309189,11,11,10,1,economica,0,1,0
728807,True,124,3,87512,muy bueno,duplex,barrio_56,1009,2,1971,471158,75,75,1,0,premium,1,0,1
349576,True,57,2,14719,excelente,casa,barrio_04,1037,4,1976,345201,46,46,2,1,economica,1,1,0
147966,False,147,3,9325,muy bueno,duplex,barrio_53,1009,10,2009,448798,68,68,4,1,media,0,1,1
976041,False,159,1,36194,muy bueno,casa,barrio_00,1017,3,1984,500061,32,32,5,0,premium,0,1,0
742579,False,86,3,369180,regular,PH,barrio_46,1034,2,2017,355709,99,99,4,1,media,1,1,0
739305,True,110,1,100004,muy bueno,duplex,barrio_19,1020,1,1988,456896,58,58,0,1,premium,0,0,1
711644,False,52,2,23305,regular,casa,barrio_31,1009,5,2009,273643,87,87,1,0,economica,0,0,1
769728,False,117,1,51001,bueno,casa,barrio_16,1003,8,1958,424906,53,53,0,0,media,1,0,1
568682,False,78,1,64995,bueno,duplex,barrio_29,1014,4,1978,325825,108,108,1,1,economica,0,0,1
307207,False,57,2,12152,bueno,casa,barrio_27,1026,6,1963,278225,120,120,1,0,economica,0,0,1
338140,True,85,1,108630,bueno,PH,barrio_31,1028,3,1954,328773,105,105,0,0,economica,0,0,1
481797,False,79,2,31763,muy bueno,duplex,barrio_23,1008,10,2020,374498,22,22,7,1,media,1,1,0
588481,False,84,3,33774,muy bueno,PH,barrio_32,1006,1,1986,329739,71,71,2,0,economica,0,1,0
962368,False,128,1,37013,muy bueno,departamento,barrio_49,1028,3,1975,412682,62,62,1,1,media,0,1,0
189017,False,68,3,90729,muy bueno,departamento,barrio_26,1006,7,1976,344255,71,71,3,0,economica,0,1,1
408369,False,156,1,19848,bueno,PH,barrio_21,1002,11,1967,391476,102,102,1,0,media,1,1,1
537751,True,49,1,9269,regular,PH,barrio_07,1019,5,1958,231264,112,112,0,0,economica,0,1,1
620581,False,152,2,47022,muy bueno,PH,barrio_21,1022,1,2014,447564,28,28,3,1,media,1,1,0
170542,False,59,2,7080,bueno,casa,barrio_07,1009,7,1957,257825,67,67,1,0,economica,0,0,1
764006,False,95,2,28542,bueno,PH,barrio_10,1008,4,1977,361469,79,79,5,0,media,0,0,1
139800,False,78,1,93854,bueno,PH,barrio_57,1009,4,1960,345975,86,86,2,0,economica,1,1,0
802501,True,83,2,57715,excelente,PH,barrio_05,1013,12,2016,416144,62,62,11,0,media,1,1,0
749701,True,123,1,83607,muy bueno,casa,barrio_28,1000,12,1964,428257,23,23,1,1,media,0,1,1
122669,True,147,1,59652,bueno,PH,barrio_50,1000,4,1977,399695,81,81,2,0,media,0,1,1
378448,False,137,3,249763,muy bueno,PH,barrio_57,1014,8,2003,507483,48,48,13,1,premium,1,1,1
790076,False,81,1,22684,bueno,casa,barrio_08,1000,7,1990,290606,23,23,4,0,economica,1,1,1
204540,False,101,2,49936,bueno,duplex,barrio_09,1012,12,1977,291949,93,93,2,0,economica,0,0,0
304880,False,68,2,25578,bueno,PH,barrio_22,1023,12,1990,317293,63,63,1,1,economica,1,0,1
627598,False,60,1,78076,bueno,departamento,barrio_33,1001,5,1981,248898,87,87,1,0,economica,0,0,1
285554,True,55,3,34570,muy bueno,PH,barrio_57,1024,1,1970,325438,32,32,2,0,economica,0,0,1
637512,False,80,2,143642,regular,PH,barrio_12,1024,1,1992,295552,84,84,2,0,economica,0,0,0
311231,False,104,3,23750,muy bueno,PH,barrio_09,1022,1,1975,337153,74,74,3,0,economica,0,0,0
993215,False,28,2,111938,bueno,departamento,barrio_15,1025,10,2018,234908,70,70,3,0,economica,0,1,1
745702,False,93,3,58367,muy bueno,duplex,barrio_52,1032,9,1982,362538,75,75,1,0,media,0,0,1
563446,False,148,3,35385,muy bueno,duplex,barrio_01,1002,10,2003,492094,60,60,2,0,premium,1,1,0
415346,True,134,1,56047,muy bueno,casa,barrio_22,1006,2,1966,520353,628,63,4,1,premium,1,1,1
101015,False,75,3,44757,muy bueno,PH,barrio_07,1012,1,1995,308091,65,65,1,0,economica,0,0,0
130968,True,46,3,48280,excelente,casa,barrio_09,1027,3,1989,375719,52,52,2,0,media,0,1,0
656319,True,111,2,30776,bueno,departamento,barrio_55,1034,8,2002,342058,72,72,0,1,economica,0,1,1
300784,True,25,1,20717,muy bueno,duplex,barrio_00,1036,1,1982,236689,62,62,2,0,economica,0,1,0
418795,True,134,2,27776,muy bueno,casa,barrio_19,1023,8,2001,440028,1,1,6,1,media,1,1,0
402288,True,88,3,9447,bueno,departamento,barrio_54,1016,11,1954,306426,102,102,1,0,economica,0,0,1
981245,False,159,2,71222,bueno,casa,barrio_36,1016,2,1999,502098,74,74,2,0,premium,1,1,1
983642,True,35,1,13519,bueno,PH,barrio_04,1002,9,2003,168262,90,90,0,0,economica,0,1,0
734300,True,127,2,30512,bueno,departamento,barrio_27,1018,7,1985,424841,80,80,0,0,media,0,0,1
285855,True,91,3,60988,bueno,PH,barrio_58,1020,12,1952,328990,86,86,1,1,economica,1,1,0
413122,True,83,1,71077,bueno,duplex,barrio_24,1008,3,1990,347401,47,47,2,0,economica,0,0,1
285128,False,47,2,8780,muy bueno,PH,barrio_31,1030,3,2005,278129,60,60,2,1,economica,0,1,1
